Judul,Label
who sebut vegetarian kena covid19,1
video cara tolong emergency covid 19,1
who saran sakit coronavirus umum ban mitos,0
salah satu warga bekas yg positif kena virus corona tinggal dunia,1
video puluh pasien virus corona kejangkejang,1
kader pki yg suka video waspada pki,1
mahasiswa minta bantu kodam ingin damping gelar unjuk rasa,1
orang ibu lahir 18 bayi kembar,1
raja arab saudi tetap habib rizieq turun ke38 rasulullah,1
mutih sim sudah mati ulang tes,1
imigrasi bal tolak denda mantan miss universe asal australia,1
geger binatang kebun binatang indonesia kurus,1
video foto korban tawur jembatan siak iv pekanbaru,1
burhanuddin muhtadi tuding dalang quick count palsu,1
bendung katulampa jebol 27 november 2018,1
nasi kotak plus 2 ayam rendang,1
rezim kodok benar2 anti islam,1
sebut topan badai doa maruf amin,0
bank bca bantu nasabah kena tipu belanja online,1
kerja sama nu israel,1
temu bom kota malang,1
ketik spasi arti akun aman,1
kpk bantah usul pilih kepala daerah lalu dprd,0
klarifikasi survei calon wakil presiden paling suka masyarakat bukan keluar lembaga survei indonesia,0
registrasi kartu sim card perlu nama ibu kandung,0
fasilitas ruang tahan ahok bak bintang lima,1
foto tangkap layar berita munarman narasi provokatif,1
video narasi serta potong foto ahli sosiologi selo soemardjan video judul ramal akhir kasus ahok,1
surat buka warta indonesia,1
ahok ucap kalimat syahadat ketua fpi tetes air mata,1
bicara aa gym panglima tni jendral gatot nurmantyo,1
tambah serta skb cpns 2020 kemendes pdtt,1
video bahagia sniper tni target masuk kena pesawat israel ancur udara,1
video ekonomi makin hancur lilit utang jokowi ancam serah indonesia china,1
amien rais kalau jokowi turun lebih parahkarena adalah baik inidan lama buat ri,1
foto jokowi kena kemeja merah logo palu arit,1
sejak indonesia merdeka baru gubernur anies kunjung 40 dubes undang,1
apabila masyarakat mampu makan hubung nomor adu bansos covid19 kemensos,1
ini akibat pilih komisaris kafir,1
foto bayi platipus,1
waspada bahaya skullbreaker challenge bahaya nyawa,0
ribu burung gagak muncul wuhan tanda banyak bau mayat,1
polisi chat wa isi anggota polda metro jaya hina tni hoaks,1
am hendropriyono rawat singapur,1
pasu asing masuk nkri lindung warga asing,1
pks 1 maret hari poligami nasional,1
bukti prabowo sama cucu pki,1
surat panggil kapolri jenderal tito karnavian kpk,1
dermaga bata dajjal hancur terpa gempa tsunami palu donggala,1
ferdinand hutahean nyata akun twitter ferdinandfarel bukan milik,0
jembatan widang babat tuban jadi program infrastruktur jokowi ambruk,1
jokowi siap pres mudah tenaga kerja asing,1
jelas tan soal larang rockmelon australia indonesia,0
lucifer church colombia,1
billboard tulis pdip butuh suara umat islam,0
polisi republik indonesia beri tips cara blokir nomor hp sms tipu,1
jokowi sama ahok bagi amplop isi uang beras warga cilincing,0
muslim indonesia amerika dukung aksi damai 212,1
nama jalan pulau reklamasi,0
foto ribu demonstran kumpul istiqlal,1
jabat pemkot parepare injak sajadah pakai sepatu,1
nenek sepuh butuh donasi,0
kanada bebas covid19,1
foto pahlawan perang era 11 teknik ngibul 1 negara musuh janji manis,1
mia khalifa bunuh diri,1
prediksi simpson yang jadi nyata merekatahu,1
temu pusat belanja palembang sumatera selatan,1
donasi bahan iftar sahur masa wabah covid19 pks,1
video obat covid19 temu siap sebar seluruh indonesia,1
kfc beri 1 bucket ayam gratis raya ulang tahun 68,1
bule kena corona lokasi bal,1
culi anak bukan isap jempol jadi tangkap lampung,1
virus corona tular lalu tatap mata,1
info orang hilang ciri2 wapres,1
batu yang pijak nabi naik langit batu menang hingga sekarang batu apung,1
post akun palsu krishna murti,1
zainal mahasiswa yg demo dpn gedung dpr,1
unesco nyata islam agama paling damai dunia,1
wacana hapus ajar agama seko kini terangterangan larang busana muslim sekolah,1
kominfo akhir aku rawan fpi benar bantu palu nyata dukung,1
deklarasi jatim tolak bangkit pki,1
cari tahu nama ada daftar orangorang milik hak tarik dana,1
makan jamaah haji tarwiyah mina bukan ppih,0
aku jusuf kalla juang moral jokowi,1
dengan goodbener aniessandi buat jakarta jadi super keren,1
buluh darah mata pecah akibat sering main hp,1
ada rusak panggung istighosah saudara setia hati terate,0
kemenkominfo keluar daftar 319 media abalabal,1
akun facebook mustofa nahrawardaya asli tayang foto anggap mesra fadli zon resiya syafitri tuduh selingkuh,1
bulan warna hijau 20 april 2018,1
yusrilihzamhd london tutup 500 gereja buka 423 mesjid baru,1
viral video nusa penida penuh sampah plastik teliti bidang oseanografi beri klarifikasi,0
kwarda pramuka jawa barat buat video sosialisasi tata cara coblos,1
kemendikbud angkat almarhum guru budi jadi cpns dapat hak pensiun,1
klarifikasi tulis juang moral jokowi,1
tahun lalu media sosial guna pengaruh milu sedikit 18 negara,0
kapolri larang tutup alexis,1
brosur anjur bayar pajak ditjen pajak guna kutip ayatayat injil kartun yesus,0
cocoklogi pki 1965 pki 2017,0
pgi siap berkat jasad muslim dukung ahok tidak urus muslim,1
gus mus nyata lima golong benci fpi,1
catut logo kampus poster aksi penjara ahok,1
tiang pancang proyek infrastruktur risi narkoba,0
presiden joko widodo lihat pakai pakai kaisar china,1
polisi tangkap wanita filipina usia 29 tahun bunuh makan manusia,1
video rumah sakit kenal brazil kosong padahal kata 5000 orang positif corona,1
pandemi covid19 harus bebas narapidana curi ayam bukan malah pidana koruptor,1
binatang aneh dua hari muncul pakanbaru badan kelelawar renang air,1
darurat corona maruf amin himbau mudik lewat tol langit,1
bunuh massal kedok corona,1
pandemi corona anies baswedan universitas jakarta libur universitas pancasila,1
video karyawan sedang sortir masuk masker tiga ply merek solida,1
video rumah hotman paris banjir,1
this demon is blacklisted,1
dangerous worm in a bell pepper,1
modus ampo orang geletak fatmawati,1
surat kabar luar negeri berita jokowi tukang ngibul,1
robb jangan biar curang jadi aamiin,1
soal tes cpns 2018 bocor,1
wali kota palu tinggal tsunami,1
minum red bull kandung sperma banteng,1
klarifikasi bmkg kait foto indonesia very high seismic risk,0
banser garis lurus dukung pa prabowo,1
rektor ipb bantah sebut alir sesat kampus tahun 2000an,0
nomor imei ponsel sadap polisi,1
target rampung 2019 jalan trans papua bangun sejak era habibie,0
demonstrasi anti jilbab hindia,1
viral kabar ahok tebus ijazah siswi hasil investigasi disdik,1
tilapia mutant fish nila ikan mutan,1
video duel 10 vs 10 dukung persija persib cileungsi,1
akun twitter menteri luar negeri ri unggah video porno,1
jokowi pernah bilang kangen demo janji sedia makan,1
makam darah,1
masjid pohon pertama dunia,1
whatsapp kena biaya pasca akuisisi facebook,1
proyek tol semarangbatang roboh 164 masjid,0
fluoride sangat bahaya sebab kanker,1
temu curang hitung suara tps 31 menteng suara aniessandi lonjak 1000,1
china cipta sayur kol sintetis,1
foto presiden wakil presiden latar bendera merah,0
running text manggarai guna aksara china bukti indonesia asai,1
lawan laku teror thamrin akbp untung guna pistol buat tahun 1911,0
pria bojonegoro tinggal dengar musik hp nya tidur korslet,1
pemberitahuan madam listrik wilayah kabupaten brebes,1
twit felix siauw bela kelepon ada dalil,1
foto tampak beberapa orang china seragam brimobpolisi,1
gambar pilih golkar,1
artikel ungkap cium istri tetangga nyata bawa kebahagiaanini jasa,1
200 orang pasar karombasan reaktif rapid test,1
the pray for italy video,1
videos of italian suicide who lost entire family to corona,1
umum masih punya stok malu,1
video gara2 corona orang jatuh motor cuma liatin,1
alhamdulillahakhirnya aktor laga jackie chan resmi peluk agama islam,1
thailand hasil sembuh pasien virus corona ganja,1
video jadi tsunami malam tahun baru 31 desember 2019 seluruh indonesia,1
dampak mekanisme tahan kaki ribu,1
jokowi sdh kunjung christchurch,1
pramuka dajjal,1
hayo nusron kamu bawa pasu banser,1
pihak polisi bantah infromasi modus hipnotis orang pria baju pancasila bencana gempa palu,0
klarifikasi kait unggah akun facebook nama monik diskriminasi siswa kristen smpn 13 pontianak,0
pollycarpus bantah jadi kader partai karya,0
kantor bank mandiri lombok roboh akibat gempa,1
hari raya kami ucap milik wajah bawah,1
wika kirim 1500 kerja ri garap proyek aljazair,0
produk semen cemar limbah b3,1
pak djarot bakti gereja,0
duterte ancam tembak usaha cina nekad bikin proyek reklamasi,0
aksi 121,1
video mayat timbul tanah kubur,1
malih tongtong tinggal dunia,0
isu acara bangkit pki gedung lbhylbhi,1
rangkum 40 berita hoax sehat banyak,0
temu netizen kapolri jendral tito karnavian anti hoax,0
megawati ubah pancasila,1
eastwest center fighting disinformation on the frontlines webinar,0
mantan komisioner kpu wahyu setiawan turun pki,1
krn perintah ngeyel rakyat bandel akhir indonesia dilockdown dunia,1
whatsapp hari jadi ke9 dapat gratis 20 gb,1
satu tri kabinet jokowi positif papar covid19 menteri nadien nyata positif virus corona jalan isolasi mandiri,1
suku dayak dukung ahok full ceo ikn suku gmn,1
foto jokowi beri salam sholat tulis salam pancasila,1
video garam dapur kandung serpih kaca,1
will smith jaden smith tinggal dunia akibat celaka mobil,1
shoflens kadang pasang kiri kadang kan,1
si jae rasa saing,1
panglima tniudah tau kan arah kemanamakan yg banyak jendral biar tambah sehat,1
sekarang ajar mahasiswa sudah kotor sepatu tuan kini sama bloodyshoes,1
kitab ikan si cewe di film the santri nyata kitab qurrotul uyun,1
dan kpai diam anakanak ajar demo bela khilafah teriakteriak bunuh ahok,1
sidoarjo mayat baru masuk liang lahat bakar,1
peaceful days in shanghai,1
tolak infrastruktur buat jokowi mobil dukung prabowo nekat mudik susur jalan sawah,1
klarifikasi putra aji adhari anak kelas ll mts bobol situs kpu milu 2019,0
ustadz yusuf mansur kata umat islam mau dikatain radikal pilih jokowi,1
sms dukung buat jokowi pilpres 2019,1
aksi mahasiswa unisba bdg minta jokowi mundur,1
utang negara tambah cina minta pulau sumatera jawa jual utang ri,1
website surveyfadlizoncom milik waketum gerindra,1
mike pompeo temu jokowi tanda kuat bakal wasalam,1
maaf masyarakat lombok,1
stadion velodrome rawamangun jakarta bakar,1
foto anies baswedan foto sama tokoh isis syekh yusuf alqaradhawi,1
asuh pondok pesantren darul falah kh abd rohman qomari tinggal dunia,1
google latih jurnalis kalbar tangkal hoaks,0
buka lounge judi arab saudi opening a gambling lounge in saudi arabia,1
surat tetap nip cpns formasi calon hakim,1
soal palestina jokowi duga ambigu tipu rakyat umat muslim,0
bpjs tak tanggung jamin sehat okok,1
pesan beranta sebab sakit organ tubuh,0
paracetamol kandung virus machupo,1
berita whatsapp palsu kait aksi bela yesus,1
angola larang agama islam,1
marie elka pangestu huawei masuk kerja ilegal indonesia,1
sepi berita tiga biksu asal china tangkap edar uang palsu,0
mendagri hapus perda syariah baca al quran batam,1
gambar cari orang hilang sedang alami ganggu jiwa banyak mikirin utang,1
surat panggil wawancara kerja pt pertamina 14 juli 2020,1
hotman paris bagibagi hadiah facebook,1
hjsudjiatmi betulbetul siksa alam kubur bengis,1
guna masker denda rp300 ribu semarang,1
dampak virus covid19 hubung suami istri jadi ancam,1
pinjam 2 juta kemudi gojek diam diri rumah,1
jangan tinggal barang harga mobil,0
serang virus corona akhir kini negeri china rundung serang tentara baru bentuk nyamuk jumbo burung gagak,1
kemudi coba kabur periksa coronaviruscamp,1
informasi 12 tempat rawan begal surabaya kapolrestabes surabaya,1
kemenpanrb klarifikasi soal bagi nip cpns edar lalu pesan beranta,0
dejure megawati prabowo presiden wapres 2019 2024,1
biarin gak jadi kepala nanti akan masuk dalam kepala jadi isi kepala nya kepala,1
pt waskita karya keluar undang tes tahap seleksi tanggal 12 13 juli 2019,1
biar melek ahk yg mau bubarin fpi,1
kepala bpkh sebut uang bpkh tip,1
pria bule hadir debat pilpres perdana ialah konsultan politik prabowo sandi,1
viral anak tolak daftar smp medan tak milik kk pihak sekolah beri tanggap,0
tiga bank besar indonesia jatuh tangan cina,1
tes gula darah sebar aids medan,1
pria ada video telur palsu minta maaf,0
ikan plastik afrika shop,1
pesan beranta undang rakernas atas nama rektor universitas brawijaya,1
polisi modus pocong begal hoax,1
culi anak guna foto korban perang video bantai,0
bahaya anak main mandi bola,1
pbb bantu assad,0
temu rangka tubuh kaum ad,1
tangkap layar liat bong presiden lu kaya mau ngambil gaji bulan bos cina,1
tulis prof yusril lihat dalam,1
video luput pantau media monas jadi loreng tolak cabut ruu hip,1
kabar gembira menag fachrul razi tarik ucap ibadah haji 2020 laksana syarat,1
hacker masuk wa tempat video seksporno,1
pesan beranta temu mayat di depan skolah smp n 6 cirebon,1
ahok langgan alexis sedang happy di urut,1
video ruang kantor komisaris utama pertamina segel serikat kerja pertamina yg tolak ahok,1
anak2 china culik beku organ tubuh jual belikan,1
vivacoid aku keliru judul berita wiranto kabar tusuk orang tak kenal banten,1
mungut suara ulang banjarsari solo,1
mahatir mohammad minta china bongkar semua jalan tol,1
polisi mulai intimidasi warga infoakurat,1
minum air es sebab sakit jantung,1
klarifikasi mahkamah konstitusi kait isu anwar usman lapor harta kaya,0
klarifikasi uin sunan kalijaga uii kait status dosen taw laku sebar hoaks anggota mca,0
muncul kabar honor volunter asi games respons erick thohir,1
tolak ustadz abdul somad hong kong rupa pesan lbp,1
baru tau kalau shalat ghaib sujud pake madzhab abu janda hahaha,0
red notice interpol tangkap rizieq shihab,1
film pendek judul hoax,0
bohong mie instan,0
video indonesia bubar,1
jgn lippo dulu sdh zona merah 14 orang papar d lippo,1
tugas bersih sman 10 yogyakarta positif virus corona,1
politis india urin kotor sapi jadi obat virus corona,1
arief budiman aku suap megawati rp 2 triliun,1
yang bilang suara ikan paus,1
jokowi saya demam jadi wajar kalau ngk fokus,1
foto polisi masjid,1
garagara tamu asing sering kantor anies ke istana presiden ibukota pindah,1
judul berita minum air bekas cuci kaki jokowi lebih 10 warga langsung lari rumah sakit karna sluruh tubuh alami gatalgatal,1
kritik aniess william psi pecat dprd jakarta sukurrin,1
kad lh denpasar angkat bicara kait viralnya pesan belanja bawa kresek denda rp500 ribu,1
rekrutmen pt dirgantara indonesia,1
masjid papua bakar,1
pemberitahuan madam listrik wilayah pamulang ciputat,1
orang perempuan rela gilir lunas hutang fintech,1
fakta hoax audrey yu sosok jenius viral,1
import sampai kondom bekas,1
video banteng jawa tengah ber satu konvoi tuju gbk,1
kode qr taut hebatdikicom,0
penankapan duga teroris wilayah desa rumah tiga,1
klarifikasi kemendagri kpu kait 31 juta data pilih sebut misterius tidak buka,0
viral nikah diobrakabrik mantan pacar malang,1
masjidil haram kakbah pasang payung raksasa dapat buka tutup musim haji 2018,1
balik bangun proyek jalan tol semarang 164 mesjid harus roboh,1
lurah pabean tak kena atribut pdip rapat kerja cabang iii,0
jokowi minta masyarakat alih guna mata uang tiongkok negara indonesia apa china,1
kapolres sukabumi pose 3 jari dukung salah satu cagub jabar,1
empat jurus emergency trick tolong nyawa,1
buat video sudut bank bri pegawai bawaslu dki minta maaf,0
cek saldo rekening bank bri utama sudah registrasi hp guna kk nik,1
ulama arab saudi turun paksa mimbar kritik perintah saudiimam arrested from the pulpit for speaking against jews,1
tangguh masyarakat bal lemah medsos ini,1
undang resmi panglima tni,1
poster aksi kitaindonesia tagar dukung acara,1
tayang video metro tv judul parade bhinneka tunggal ika ahok haru banyak serta tak bagi tempat cebur pantai ancol,1
latih bela negara tni fpi,1
husain khudri pemuda sunni senyum akan gantung syiah iran,1
kacamat se dki jakarta menghimbau tunda rencana giat yg kumpul massa,1
peta yogyakarta timur tengah,1
miskin nya negeri mobil wakil presiden habis bbm kelas mercy isi pake bensin ecer,1
video hukum mati koruptor uang negara korea utara,1
apa iyaaaaa hamil,1
video akibat virus corona babi kubur hiduphidup,1
video gus dur baptis,1
