Judul,Label
Artikel Tempo Berjudul Jokowi : Korban Meninggal itu sudah Takdir Jangan di Perpanjang lagi,1
BARESKRIM POLRI GAMBIR JADI PUSAT KENDALI SITUNG KPU,1
Jalur Puncak Macet Parah Akibat Bencana,1
Cuitan Akun Twitter @LiesSugiyarti yang Membahas Pernyataan Sandiaga Uno saat Debat Cawapres,1
Maimon Herawati : TOLAK RUU Pro Zina,1
Pihak Kepolisian dan The Jakmania Bantah Melakukan Sweeping Plat D di Halim Perdana Kususma Semalam,0
"Viral Karnaval TK Bercadar dan Bersenjata, Ini Penjelasan Sekolah",0
Jokowi Angkat Bicara Terkait Demo Massa #2019GantiPresiden di depan Toko Markobar,1
"Tolak Marsekal Hadi Tjahjanto Menjadi Panglima TNI, karena TNI Bukan Milik PDIP",1
bijaksana memilih sumber berita online,0
Cetak e-KTP di Nusantara Expo TMII Bisa Langsung Jadi,0
: Usulan KH Wahid Hasyim yang Menyebutkan Bahwa Agama Negara Indonesia Adalah Islam,1
"Mesranya Biksu Myanmar dan Syiah, Usai Bantai Muslim Rohingya",0
Halaman Surat Kabar Berbahasa Arab Memprotes Sikap Pemerintah Indonesia karena Dianggap Kurang Memiliki Tata Krama terhadap Raja Salman,0
Akun Facebook Ketua KPU RI Arief Budiman,1
Kondisi Jenazah Korban Covid-19 Di Rumah Sakit Osmania India,1
"Jenderal TNI  DR. ENDRIARTONO SUTARTO, M.Ph., Panglima TNI ke 14 Wafat",1
Mamah Dedeh Meninggal Dunia,1
menteri kesehatan America sdh menandatangani persetujuan penggunaan chip 666 untuk virus corona,1
Foto penguburan Jenazah ibu kandung Presiden Joko Widodo meninggal dunia karena Serangan Virus Corona,1
Video Jokowi biarkan TKA CHINA yg datang dari PUSAT WABAH CORONA utk masuk & tinggal di Indonesia,1
"Queensland, Australia: Actor Tom Hanks has died at the age of 63.",1
Bu Risma minta didoakan agar Surabaya tdk hancur,1
penemuan terdamparnya putri duyung di pesisir pantai nepa banyuates,1
Tangkapan layar chat Whatsapp AKBP Dwi Asmoro,1
Anak Perempuan 6 Tahun Gangguan Jiwa Karena Banyak Ikut Les,1
Pelajar Bulukumba yang Terjerat Kasus Video Asusila Tewas Bunuh Diri,1
KAKI TANGAN REZIM ZALIM SUDAH MULAI MENGHALANGI AGAR BW TIDAK BISA MASUK KE GEDUNG MK UNTUK IKUT SIDANG,1
"Daftar Jadi WNI Cukup Lewat Online, Warga Cina Daratan Serbu Indonesia",1
Sore Tadi Para Dayak Berbondong2 Ke Jakarta,1
"Ribuan Warga Tasik jalan kaki menuju Jakarta untuk Aksi Kedaulatan Rakyat, 21-22 Mei di KPU RI",1
atas nama: DHEVA SUPRAYOGA,1
Dugaan Pelanggaran Pemilu di Acara Singkawang Bersholawat,0
Pesawat-pesawat PAF menciptakan formasi yang indah dari nama Allah di langit,1
"TERJADI BENTROKAN ORMAS DI CIKARANG, GIBAS VS PP",1
Meme Jokowi toast menggunakan Wine,1
"Ada spanduk ini di Pakanbaru, Riau",1
The Guardian: Saya merasa jijik: di dalam pabrik akun Twitter palsu di Indonesia,0
"KLARIFIKASI REBECCA, WANITA YANG DITUDING TEMBAK RAZAN AL-NAJJAR",0
Sofyan Tsauri Brimob Pencetak Teroris,1
Perekaman KTP Elektronik di Gedung Serba Guna Unila Pada 17-19 April 2018,1
"Hoax Bendera Terbalik, Panglima TNI Disebut Goblok",0
Klarifikasi @susipudjiastuti Mengenai Mensupport 20 Bis Dari Pangandaran Untuk Aksi 411,0
Muhammadiyah Keluarkan Fatwa Haram Memilih PSI,1
"Klarifikasi Terkait Insiden Pengusiran Anggota DPRD Kabupaten Kepulauan Mentawai dan DPRD Sumbar di Kawasan Resort Aloita, Mentawai",0
I Was Told You Kekhawatiran Data Masyarakat Sudah Bocor ke Mana-Mana Terbukti,1
"Musuh Sudah Di Depan Mata, Perlawanan PKI dan Penculikan Akan Segera Di Laksanakan",0
TIDAK ADA MASALAH DALAM PEMBENTUKAN HOLDING TAMBANG.,1
Penangkapan Penyusup yang Membawa Bom ke Acara Pernikahan Putri Presiden Jokowi,1
Foto Bareng Anies Baswedan dengan Ulama Petinggi ISIS Yusuf Al-Qaradhawi,0
Polisi Meminta Uang Pengamanan Kepada Warga Saat Aksi 212,1
Daftar Kartu Indonesia Pintar Pendaftaran sampai 25 Agustus 2020,1
Campuran Garam dan Air Hangat Mampu Hilangkan Virus Corona,1
Foto tatacara semayam jenazah Didi Kempot  tidak dikafani,1
Poster Pageblug Sultan HB X Anjurkan Masak Sayur Lodeh 7 Warna,1
Arahan Gubernur DKI Terkait Himbauan Covid-19,1
"Diduga Terjangkit Virus Corona, Satu Pasien RS Doris Sylvanus Diisolasi",1
Air Liur Dari Terompet Dapat Sebarkan Penyakit Berbahaya,1
Harga 42 Merek Rokok Naik hingga Rp 50 Ribu,1
Surat Pemberitahuan Pembekalan dan Penetapan Nama ASN Yang Lulus Dari Jalur Kebijakan Kementerian,1
baju PKI lagi beraksi,1
Foto 200 relawan yang dibebaskan Prabowo dari penjara,1
Klarifikasi Kementerian Luar Negeri Terkait Isu Pelarangan Anak Habib Rizieq Masuk Yaman,0
TEPUK LENGAN UNTUK PERTOLONGAN PERTAMA PADA SERANGAN JANTUNG,1
"Doktor yang jadi Pemulung Sampah ini, Ternyata Adiknya Pramodya Ananta Toer",0
BI Bantah Kebijakan KPR DP 0% Mencontoh Anies - Sandi,0
Surat Edaran Dinkes Kota Palopo Terkait Warung Makan dengan Makanan yang Mengandung Formalin dan Boraks,1
Logo 212 di Turki,1
"Jokowi, Megawati Marah Jika Puan Maharani Dikaitkan Dengan Kasus E-KTP",1
Panglima TNI yang Baru Marsekal Hadi Tjahyanto Bersama Istri Lim Siok Lan,1
Kita ketawain aja HOAKnya kaum bumi datar,0
"Bila mereka adalah bagian dari generasi bangkit PKI, waspadalah kita semua.",1
"Foto Setengah Bugil, Diduga Milik Najwa Shihab",1
Disneyland Akan Dibangun di Boyolali Jawa Tengah,1
PLAT NOMOR NEGARA ASING DI INDONESIA,0
ADA BESI TIPIS DI DALAM OBAT,1
Facebook Mengakuisisi Semua Postingan Penggunanya,1
Komedian Kelik Pelipur Lara Meninggal Dunia,1
Video Parade pasukan keamanan Arab Saudi untuk pengamanan Haji tahun ini,1
Foto Ang Tjoen Min Anak Lim Seng Komandan Pasukan Pao An Thui,1
"Penampakan Burung Cabak, Mukanya Ngeselin",1
"Foto PRESIDEN menggunakan SEPATU didalam MESJID, #TerlaknaklahEngkau",1
Foto AS negara paling rasis,1
Video PENJELASAN AHLI VIRUS BAHWA CORONA TIDAK MEMBUNUH,1
Semua Pasien Positif Covid-19 di Padang Dinyatakan Sembuh,1
daerah jakarta selatan kemungkinan terjadi pemadaman listrik,1
"Video Mampus dah tuh dep colector, td siang d grt kota",1
Universitas Brawijaya Kembalikan Uang Kuliah Akibat Persebaran Virus Corona,1
"Virus Corona Bukanlah Virus, Sinyal 5G yang Sebenarnya Membunuh Orang",1
Stiker Halal Park di Terminal 3 Bandara Soetta,1
"Tahun 2015 sebelum jadi wapres, BPJS : HARAM",1
Kecelakaan Di Tol Cipali KM 180,1
Pertemuan Jokowi dan Prabowo adalah Setingan,1
Indomaret Memberikan 5000 Voucher Gratis Senilai 2 Juta Rupiah Untuk Merayakan Ultah Ke-30,1
Wiranto Minta Pihak yang Lebih Mencintai Kalimat Tauhid Segera Angkat Kaki dari Indonesia,1
"KPU Panik, Semua Data BPN, TNI, PKS, IPB & ITB Semua Memenangkan 02",1
Diduga Dibangun Pakai Material Kw 3 dari China,1
"Foto Billboard Bertuliskan Kami Mau 2019 Prabowo Presiden, Jika Gagal Kembali Maka Kami Siap Pindah Warga Negara!!!",1
Sudah Ada Rokok Marlboro Yang Terbuat Dari Ganja,1
Rajin Makan Wortel Dapat Menyembuhkan Mata Minus ?,0
: Anies Baswedan Tak menghadiri Opening Ceremony Asian Games 2018,1
Lowongan Kerja di Perusahaan BUMN PT Adhi Karya,1
Ini Adalah Orang yang Pernah Membakar dan Merobek Merobek Alquran di Amerika,1
Bom di Kiaracondong Bandung,1
Topik Pilihan HOAKS ATAU FAKTA di Kompas.com,0
Pengeroyokan Santri di Garut,1
GEGERKAN Publik Tanah Air! Media Luar Negeri Tulis Pembohongan & Penipuan Jokowi,1
Sebaran Hoaks di Tengah Kepanikan Bencana,0
Pernyataan Kontroversial Wiranto Selaku Menko Polhukam Terkait Isu SARA,1
": Kiper Arema FC, Kurnia Meiga meninggal dunia",1
"Harry Sufehmi, Otak Di Belakang Munculnya Afi Inayah",1
VOX HOAX VOX DEI / SUARA HOAX SUARA TUHAN,0
PENEBAR FITNAH GUNAKAN BANYAK AKUN,1
Google Maps Tak Cantumkan Negara Palestina,0
: Kemoterapi Pada Penderita Kangker Memperpendek Umur 4 Kali Lipat,1
Foto Harun Masiku Tanpa Alis,1
Foto Perdana Menteri Shinzo Abe disamping Presiden Filipina Duterte di museum nasional di Jepang,1
Gara-gara PSBB manusia sampai Bertelur,1
"Foto dengan Keterangan FPI Membubarkan Diri, Ingin Bergabung Menjadi Warga NU",1
"Warga Dibolehkan Mudik Oleh Kemenhub, Aturannya Keluar Kemarin Sore",1
Imigran Asal China Yang Ada di Jakarta Dipulangkan Oleh Anies Baswedan ke Negara Asalnya,1
Foto Ini kebaktian Jemaat Gereja di Aceh Singkil di tengah gedung Gereja yg dirobohkan.,1
Nadiem Makarim Bayar 6 Triliun Rupiah Untuk Jadi Mendikbud,1
"Sempat Beredar Foto Yang Diklaim Sebagai Pelaku Pembacokan Anggota Kodim Probolinggo, Kasatreskrim Nyatakan Tidak Benar",1
BUNGA MAHAMERU/ARYA YANG MEKAR 400 TAHUN SEKALI,1
Ustadz Yusuf Mansur Sebut Membela Prabowo adalah Jihad yang Masuk Neraka,1
Penyamaran Kalian Terbongkar Sudah,1
Kementrian Agama Bantah Sertifikat Perizinan Untuk Kelompok Bimbingan Ibadah Haji,0
Klarifikasi BNPB Terkait Isu Pengusiran Relawan BPBD,0
Kejati Kaltim Bantah Telah Keluarkan Rekomendasi Pengawasan Proyek Masjid Pemprov Kaltim di Kinibalu,0
Ampuni dan Selamatkanlah negeri kami,1
Makan Cokelat Setelah Makan Mie Goreng Berakibat Kematian,1
Papua Hari Ini 25 Juli 2018 Banyak Polisi Gugur,1
: Info Dari BIN dan Densus 88 Untuk Menghindari Pergi ke Mall-Mall di Jakarta,1
Klarifikasi Grab Indonesia Terkait Dukungan Forum Komunikasi Grab Lampung  Kepada Salah Satu Pasangan Calon Pilgub Lampung,0
Lippo Group Tetap Gaji Para Marketing Meikarta dan Menjaga Invenstornya,0
Henry Cavill Meninggal,1
Video Siswa Pelaku Pembunuhan Guru di Sampang Tengah Sakau/Mabuk,0
Asap Rokok Sebabkan Kematian Bayi Mendadak,1
Makan Mie dan Cokelat Berbahaya,1
Dukungan Dari Erdogan Yang Disampaikan Staf Kedubes Turki Kepada Peserta Aksi Bela Quran,1
Hillary Clinton Menyatakan Ingin Belajar Pada Sri Mulyani dan Jokowi Pada Debat Calon Presiden Amerika,1
Jamaah di Mekkah Yang Makan Sembarangan di Siang Ramadan,1
Kebakaran Hutan di Kalimantan Tengah,0
Memakai Masker Dapat Timbulkan Radang Selaput Dada,1
Lelang Online Sepeda Brompton Rp 5 Juta,1
Keluarkan nasi dari rice cooker jika sudah matang. Kalau lebih dari 12 jam menjadi pemicu diabetes,1
"Pemerintah Norwegia membuat ulah, empat polisi masuk dengan melepaskan anjing dan menyerang Imam Masjid.",1
Buaya Seret Mayat Manusia Di Serpong Tangerang Selatan,1
barang bukti bus Transjakarta terbakar bagaimana @KPK_RI?,1
PT Pos Indonesia Membantah Isu Telah Bangkrut,0
Babi Berbulu Domba Diciptakan Austria Untuk Mengecoh Umat Muslim,1
DINAS PERHUBUNGAN BERI PENJELASAN TERKAIT FLYER TIKET KAPAL DIGRATISKAN SAAT JEMBATAN SURAMADU DITUTUP,0
Islam tdk boleh ditegakkan,1
Salah satu jenis penyiksaan komunis biadap terhadap muslim Uighur..,1
Klarifikasi BPN Prabowo - Sandi tentang Situs KTP Prabowo,0
Kemenhub Klarifikasi Terkait Isu Pilot Indonesia Banyak Yang Tidak Lulus Ujian Simulator Airbus di Australia,0
Waspada #mobilcina merk #Geely ini mau di sulap jadi mobil #esemka,1
Kepolisian NTB Bantah Adanya Kabar Perampokan di Kopang Pasca Gempa Lombok,0
Klarifikasi Djarot atas Informasi yang Sebut Dirinya Menyuap Sejumlah Kepala Desa di Kabupaten Asahan,0
Kebersamaan Pemimpin Depok dengan Robot Prabowo - Jokowi ,1
Mafindo Sudah Menjadi Ormas Pergerakan Paling Suci dan Mulia,1
TIDAK ADA PENEMUAN 3 TON SABU DI KAPAL MV WIN LONG BH 2998,1
Hingga Hari Ini Masih Banyak yang Menghubungi Rumah Lansia Atmabrata,0
Semua Pertanyaan Anda Soal Registrasi SIM Card Terjawab,0
Kartu Askes Tidak Berlaku per 1 Oktober 2017,1
: Pemerintah Lepas Tanggung Jawab Perihal Kenaikan Pajak Kendaraan Bermotor,1
: Siaran Pers Isu Gempa Bumi Pidie 9 Desember 2016,1
Pengendara Ojol Bersimbah Darah Akibat Dipukuli oleh Para Sopir Taksi,1
Belanja Menggunakan Plastik Dikenakan Denda Rp 250 Ribu,1
Jokowi: Hukuman Seumur Hidup Bagi Kepala Daerah Mainkan Bantuan Covid-19,1
Wapres Maruf Amin Imbau Umat Islam Sholat Tobat agar Virus Corona Cepat Teratasi,1
Objek Wisata Guci Dilanda Banjir Bandang,1
"Moeldoko bantah mantan Direktur Keuangan Jiwasraya, Hary Prasetyo adalah menantunya",1
"AKIBAT PEMADAMAN LISTRIK PLN, 350 ribu TKA ilegal dari RRC Masuk INDONESIA",1
Perihal Mobilitas personel BIN dan upaya pendeskreditan netralitas TNI oleh Polri dan BIN,1
Terciduk! Diduga Oknum BAIS TNI PROVOKASI Massa di Aksi 22 Mei dan Menyudutkan POLRI,1
Slogan Bersatu Keselamatan No. 1,1
Capture Berita Berjudul Ucapan Yenny Wahid Di Anggap Angin Lalu Oleh Warga NU Kaum Nahdliyin Tetap Dukung Prabowo - Sandi,1
PROJO CEBONG PASTI LOMPAT LOMPAT DENGAN ADANYA INI,1
Satelit Merah Putih Milik Telkom Indonesia Resmi Diluncurkan SpaceX,0
Projo Bantah Lakukan Penghadangan Terhadap Neno Warisman,0
SPBU di Cipinang Meledak dan Terbakar,1
AJI Pontianak Gelar Pelatihan Anti Hoaks di RRI,0
Tersangka Muslim Cyber Army Diduga Ahokers,0
PERNYATAAN PUBLIK KEMETERIAN KELAUTAN DAN PERIKANAN,1
KARENA KUNCI. ADMIN KITA DI BANK ADALAH NIK. DAN NAMA IBU KANDUNG,1
Pemukulan Imam Salat Tarawih Oleh Polisi,0
Membuang Tisu Bekas di Wadah Makan atau Minum di Singapur Dikenakan Denda,1
: Uang Terbitan Baru 2016 Memiliki Logo Alu Parit,1
Aceh Boikot NasDem dan Surya Paloh,1
STARBUCKS HARAM DI MALAYSIA,1
"Foto Lagi Curhat Sihh, Tapi Gak Kedengaran Ngmong Apa",1
Voucher Dua Pizza Besar Dominos Pizza Selama Masa Pandemi Corona,1
Seorang Pria Melempar Laptop dan Membanting Televisi Saat Menonton Wawancara Najwa dengan Presiden Jokowi,1
"ketahuan siapa yang melindungi TKA CINA, bravo TNI, tembak semua hingga mati penghinat bangsa",1
Surat Imbauan Dinkes Kota Batam untuk Perusahaan agar Menyediakan APD,1
Apa itu coronavirus dan seberapa khawatir kita seharusnya?,0
Proyek Kereta Cepat kebanggaan Presiden Joko Widodo dari hasil utang ke China triliunan ternyata tidak kokoh dan roboh. Hasilnya menyedihkan..:smirk:,1
"Judul berita Tempo MUI minta agar jangan bermain terompet dan mercon saat tahun baru, cukup teriak TOOT dan DOR dengan keras...",1
Akun Facebook Bernama Kang Rijanto Bukan Milik Bupati Blitar,1
"Foto Diluar yang gak bisa masuk, ribuan doang ini gak jutaan",1
Gus Sholah Hadiri Gerakan Hizib Nasional dan Deklarasi Dukungan Prabowo-Sandi,1
jaman sibelegug keliatan banget semua asal2an,1
Charta Politika Tidak Pernah Melakukan Survei Nasional dengan Simulasi Jokowi - KH. Maruf Amin dan Prabowo Subianto - Sandiaga Uno,0
Ahok menjual buku bantu Mako Brimob,1
PENERAPAN TILANG E-CCTV DI DEPOK,1
Polri Bantah Kerahkan Sniper untuk Menjaga Veneu Asian Games,0
Teknik Penyebaran Hoax Dengan Ancaman,0
"Polisi Tidak Jadi Buru Pemilik Akun negri_ngeri_88, Ternyata Pimpinan MCA adalah Jasmev",1
"PASCA AKTIFITAS RANJANG, WANITA BISA CEPAT HAMIL USAI KONSUMSI KENTANG GORENG McDonalds",1
"Posting Baliho Hoax soal PDIP, Seorang Ibu Ditangkap Polisi",0
Tidak Bisa Ketemu Trump Akhirnya TV Mereka Yang Hancur,1
Telur Menetas Manusia,1
Yenny Wahid : PBNU Gagal Paham terhadap Kebijakan Pemerintah Lima Hari Sekolah,0
Acara Lomba Baca Puisi Wiji Thukul di Universitas Pekalongan,1
Thahir Pembina Brimob,1
Video Warga india diserang Serangga beracun,1
Rezim togog Bedebah pasilitasi karantina khusus untuk TKA SILUMAN CHINA,1
Pasien positif Covid -19 di RST Latumeten Ambon masih dalam perawatan,0
Foto Perempuan Muslim Uighur yang Dizalimi dan Doanya Memicu Azab Virus Corona,1
Rumah Sakit Kanusojo Balikpapan Telah Menerima Pasien Positif Virus Corona,1
Video Sebuah Restoran Menyajikan Daging Manusia kepada Pelanggannya,1
Video Pembukaan Gereja Katolik di Arab dihadiri Raja Salman,1
Foto Yg di lingkaran Warna biru adalah Habib Husen Bin Syihab ayahanda dari Habib Riziq Syihab,1
Bupati Banyuangi Azwar Anas Tawarkan Lowongan Kerja Dengan Mahar Rp 3 Juta,1
Penjual Bakso Mantan Intel yang Menyamar,1
"Soal Wisata Halal Danau Toba, Gubernur Sumut: Itu Hoaks sangat Jelek",0
Viralkan Berulang - ulang karena Ini Masalah Nyawa,1
Foto di cuitan Saudari kita ini... oleh @pedjoeang_islam,1
Bayi selamat korban lion air jt 610,1
"Klarifikasi Ainun Baharuddin Terkait Meme yang Bertuliskan Tusuk ka, kalau amuki enak",0
Penggunaan Foto di Meme Karya Ahok Karya Anies,1
Mobil Mba Neno Dibakar,1
Years of Living Dangerously: Last Stand,0
"2018, REZIM JOKOWI SEMAKIN RADIKAL PADA UMAT ISLAM",1
"Alasan Presiden Jokowi Tak Mau Kasus Reklamasi Diusut, karena Dimungkinkan Uangnya untuk Dana Mantu Anaknya",1
Eksperimen: Mengupas Hoax Potongan Kanker yang Menjauhi Bawang Putih,0
: Tawuran FBR vs Ambon di Cililitan,1
Foto Jokowi dan Megawati Potong Tumpeng Di Atas Meja Berlambang PKI,1
Empat Partai Politik Paling Tak Informatif versi Komisi Informasi Publik Yang Dimuat di Kompas.com,1
Gibran Tantang Rocky Gerung Debat Terbuka Di TvOne,1
Foto Inilah Makam Nabi Muhammad Saw di masjid Nabawi,1
Video ini demo di Amerika. saat ini di masa pandemik #COVID19,1
Terjadi Pemblokiran Akses Jalan Kerinci Bangko,1
Bagi yang Berkeliaran Saat PSBB di Kota Bandung akan Dipukul Rotan oleh Aparat,1
Pasien Berstatus Positif Covid-19 di Wilayah Tiban Melarikan Diri,1
Mulai Senin 30 Maret Kota Makassar lockdown lokal untuk mencegah penyebaran Covid-19.,1
ada 40 ribu tenaga kerja asal china di morowali yang sedang dalam pengawasan ,1
Kerabat Sebut Zaadit Taqwa Alami Gangguan Jiwa Sejak Jokowi Terpilih Menjadi Presiden,0
Penemuan Sabu di Dalam Nanas Terjadi di Indonesia,1
Ade Armando Akting Sakit Ketika Mau Dipanggil Polisi,1
Tiongkok Minta Dua Pulau untuk Bayar Utang RI,1
Ledakan Bensin Karena Dering Ponsel,1
Pendeta di Brazil: wanita gemuk tidak bisa masuk sorga,1
Krakatau steel di kuasai cina,1
NENEK PENCURI SINGKONG DAN HAKIM MULIA,1
ULAMA DI BANTEN DIBACOK SIMPATISAN PKI,1
Klarifikasi Terkait Perbedaan Hasil Situng KPU Ketika Dipindahkan Dalam Bentuk Microsoft Excel,0
Lagi heboh hari ini #putihkansolo,1
Ada Aksi 911 dengan Geruduk Kedubes Arab Saudi untuk Bela Kalimat Tauhid dan Habib Rizieq,1
Jangan bangga telah membangun infrastruktur,1
Klarifikasi Video TKA China Mengukur Tanah,0
"Pesawat Jatuh di Sidomukti, Probolinggo Jawa Timur",1
VIDEO SESEORANG MENINGGAL SAAT BANJIR AKIBAT SENGATAN LISTRIK DARI HP,1
Klarifikasi Badan Kepegawaian Negara Terkait Tersebarnya Surat Pengangkatan CPNS Palembang,0
PT. Dirgantara Indonesia Tak Dijual ke Pihak Asing,0
: Hati-hati Modus Baru Phising Akun Facebook,0
Bus Transjakarta Nyangkut Akibat Perintah,0
: BIN Keluarkan Surat Edaran Larang Bercelana Cingkrang dan Berjenggot Bagi Karyawannya,0
Para Santri Solo Pawai Obor untuk lawan yg pawai lilin..!!! ALLAHU AKBAR...!!!,0
: Foto Makan Bersama SBY dengan GNPF MUI,0
"Gubernur Papua, Lukas Enembe Hadir di Rapat KTT Amerika Serikat - Afrika",1
1918 flu pandemic photo,1
Yang ada DI Antara Ir Soekarno Dan Jendral Soedirman Adalah Abdurrahman Baswedan Kakek dari Anies Baswedan,1
Video JOKOWI AKUI SUDAH GAGAL SEBAGAI PRESIDEN & AKAN SERAHKAN SEMUA JABATAN PRESIDEN ke PRABOWO ?,1
"In the film captain America, Captain Steve wakes up in modern times and you can see the corona virus",1
MEREKA SUDAH MEMPERSIAPKAN SENJATA TUK MEMBANTAI PRIBUMI,1
Foto Berisi Poin-Poin Aturan Pembatasan Kegiatan Masyarakat Denpasar,1
PASAR TANAH ABANG DI TUTUP SEMENTARA,1
Luhut Menteri Indonesia atau Dubes Khusus China Untuk Indonesia Tulisan Akbar Tandjung,1
Polda D.I. Yogyakarta tidak pernah bekerja sama dengan leasing dalam hal pelelangan mobil kredit macet,1
Pemakaian Perhiasan Emas Pada Bayi Berbahaya Karena Partikel Emas Dapat Menembus Kulit,1
Pesan Berantai Catut Disdukcapil Bandung,1
Video seorang wanita tersentuh oleh kuasa Roh Kudus panik di pesawat Cayman Airways,1
Video Petugas KPPS Coblosi Kertas Suara di Halmahera Tengah Beredar,0
Meme BJ Habibie Mengatakan lawan berat Prabowo itu bukan Jokowi tp kecurangan,1
Penganugerahan Gelar Bapak Reformasi Kepada Amien Rais Di UI,1
"TERIAK JOKOWI DUA PERIODE, LELAKI INI DIHAJAR WARGA, BONYOK DEHHH...",1
Pembangunan Gereja Terbesar se - Asia Tenggara di Kabupaten Tangerang,1
Klarifikasi terkait Pesta Budaya Tabuik yang Disebut Beraliran Syiah,0
"Maaf, foto ditutup sebagian karena dilarang memperlihatkan aurat",1
Baca Caption Pasti Cebong Gagal Fokus,1
"Xiami, Jualan HP Atau Komunisme",0
Gus Mus Membuat Tulisan Membela Puisi Sukmawati Soekarnoputri,1
"Pernyataan Kepala BSSN Soal #HoaxMembangun, dari Maaf hingga Bangga",0
Pantauan Udara Zikir Bersama Ustad Abdul Somad,1
"Ya Ampun, Pak Jokowi Difitnah Lagi",0
Bocah Ini Kena Gangguan Jiwa karena Terlalu Banyak Ikut Les,1
Gubernur Sulsel Mendukung Gerakan Matikan 1000 Lilin,1
TNI Mengancam Polri,1
: Rush Money Perbankan,1
Tiongkok Produksi Kornet Berbahan Tubuh Manusia,1
: WASPADA!! Es Teh Campur Limbah di Monas,0
Lab RS Angkatan Laut membuat Daftar Minuman Berbahaya,1
Jokowi Mendapat Silver Button Karena Mencapai 100.000 Kasus Covid,1
Pesan Berantai Imbauan Kepolisian tentang Hacker Penyebar Video Pornografi,1
Pelintiran Konteks Tulisan Orang Ketiga Itu Bernama Aidit!,1
Akun Facebook Eko Frananda Prajurit TNI AD,1
Begal Beraksi di Jalan Nangka Denpasar,1
"Pesan Berantai ada 13 org penjual daging yg positif covid19, sekarang ini di pasar cileungsi lg dilakukan test swab massal",1
PSBB Malang Raya Mulai Tanggal 8 Mei 2020,1
Wanita hamil tidak boleh keluar selama gerhana matahari berlangsung,1
Video Kerupuk dan Crispy Crackers mudah terbakar,1
Foto Ahok Berseragam Pertamina,1
Menhan Prabowo dan Panglima akan menertibkan ORMAS yang berpakaian mirip Uniform TNI,1
Di Rusia islam menggema oleh para tentara kalamullah di lantunkan,1
Kapolri : Masyarakat boleh di tembak,1
Media Sosial dan Aplikasi Pesan Dipantau Dimasa Tenang Pemilu 2019,1
Kok bebas acungkan 1 jari?,1
"VIRAL FOTO TEBING ULUWATU BALI RETAK, PIHAK PENGELOLA BERIKAN KLARIFIKASI",0
Penjelasan Polresta Surabaya dan Ketua Front Mahasiswa Nasional  Surabaya Terkait Informasi 2 Mahasiswa Non-Papua yang Hilang Pasca Penggerebekan,0
Mahasiswa Mulai Bergerak Berdemo ... dan Tadi di Jakarta,1
Prabowo Subianto - Sandiaga Uno Telah Membuat Daftar Nama dan Susunan Menteri Kabinet,1
Berita dari Media Daring Deutsche Welle yang Berjudul Indonesia Akan Didera Gelombang Panas Mematikan,1
Parlemen Singapura Belajar Antihoaks kepada Indonesia,0
Pemerintah Kota Surabaya Belum Menggelar Seleksi Penerimaan CPNS 2018,1
Sebar Kabar Palsu Pakai Nama Muhammadiyah,0
Ustaz di Cimahi Menghilang Pasca Salat Subuh,1
Pasukan Berani Mati FPI Sudah Tiba di Palestina,1
SURAT PENGANGKATAN CPNS DARI K2 Tahun 2017-2018,1
Budi Waseso Nyalon di Pilgub Sumut Melalui PDIP,1
Abimanyu: Foto Mesra Umi Pipik dan Sunu Hanya Rekayasa,1
